experiment_num,dataset,phenotype,mse_train,rmse_train,r2_train,mse_val,rmse_val,r2_val,mse_test,rmse_test,r2_test,gp_runtime_seconds,eval_time_seconds,eval_memory_mb,total_memory_mb
6,GAS,"1~(00.99998 59.89458 47.34521 23.60428 68.83781 58.42912 14.60116 91.62229 77.61736 68.71746):sarima;(01.02631 68.78115 40.91201 60.11635 76.17369 95.22295 76.17369 87.17461 91.76560 96.87174):svr,(60.10736 09.88844 59.53442 95.62590 62.93129 20.67901 43.93622 95.77615 69.68717 62.29577):svr",0.00023531052008922198,0.015339834421832003,0.9872073955881792,0.004575250199263243,0.06764059579323088,0.8278968403403066,0.005032898704261845,0.07094292568157762,0.6331904113310273,31.001823902130127,0.5755062103271484,0.015625,289.96875
7,GAS,1~(01.01000 94.41562 00.18970 00.99183 63.01012 45.61001 04.99886 81.30709 34.78969 50.91883):sarima;(01.03010 29.45610 17.04998 61.81907 98.34789 97.50918 35.63010 99.94015 45.49070 99.88306):svr,0.0002302352085850784,0.015173503503972917,0.9874833137762595,0.004721682013862541,0.06871449638804421,0.8223886436582324,0.004471706911162447,0.0668708225698058,0.6740913995859428,22.931079864501953,0.5927519798278809,0.0625,290.03125
8,GAS,1~(00.99999 88.21318 35.75638 06.73472 43.93205 86.39066 19.99848 21.31851 12.08620 73.47257):sarima;(00.99999 99.17700 98.53933 28.81319 41.33016 12.63905 18.47264 92.20562 25.58712 86.20673):svr,0.00023880424406685262,0.015453292337455233,0.9870174600563849,0.004423603774581102,0.06651017797736751,0.8336011904200236,0.004771695762805346,0.06907746204664258,0.652227500917919,23.040033102035522,0.5398437976837158,0.796875,290.828125
9,GAS,1~(01.01000 87.08710 28.78533 50.50126 69.74489 06.33962 39.10847 04.21616 87.52836 29.58938):sarima;(01.03030 02.87853 95.05012 01.30311 10.30360 28.78533 50.59489 06.11187 87.10028 85.33950):svr,0.0002302349883559939,0.01517349624694302,0.987483325748965,0.0047229162061699454,0.06872347638303773,0.8223422181325275,0.004473641454117599,0.06688528578183395,0.6739504055093004,22.89674401283264,0.5930881500244141,0.046875,290.875
10,GAS,1~(00.99999 82.12676 26.77966 74.09474 02.62967 86.57507 98.12067 33.47836 34.53342 29.71758):sarima;(00.99999 12.56923 47.83633 83.34262 61.75800 89.92821 67.63367 96.62742 47.43069 77.29474):svr,0.00023880424406685262,0.015453292337455233,0.9870174600563849,0.004423603774581102,0.06651017797736751,0.8336011904200236,0.004771695762805346,0.06907746204664258,0.652227500917919,22.697147130966187,0.5624759197235107,0.0,290.890625
11,GAS,1~(01.00755 31.57766 08.61093 74.21369 10.43326 28.82822 25.45857 04.01235 37.77923 67.13161):sarima;(01.02889 44.03265 88.28228 54.58581 43.32652 82.82282 45.85730 01.23513 77.92376 13.16178):svr,0.00022964486187661352,0.015154037807680616,0.9875154078445755,0.004676383799896673,0.06838409025421537,0.8240925867019859,0.004594304204788077,0.06778129686564043,0.6651562181946173,22.381452083587646,0.5758230686187744,0.0,290.890625
12,GAS,"1~(00.99999 12.84662 93.13097 08.48229 55.09470 04.26470 27.88438 24.86808 16.17369 40.26894):sarima;(00.89989 16.26410 44.79180 79.16040 13.18369 47.26194 21.00838 32.84969 40.26854 08.71318):svr,(54.82615 32.10088 69.64706 72.92935 60.26894 21.00899 79.12100 99.77916 64.10244 91.80291):svr",0.00031756225199160805,0.01782027642859695,0.9827357983641561,0.00398556882390352,0.0631313616509538,0.8500783656060121,0.003926238996151871,0.06265970791626682,0.7138463943303675,32.68132400512695,0.5854980945587158,0.0,290.890625
13,GAS,1~(01.00696 57.72722 33.73000 47.76940 72.70075 20.71755 40.70731 73.70103 01.57825 47.70222):sarima;(01.03000 49.76775 01.67822 64.57301 22.96707 25.02894 50.70103 02.44776 70.78225 50.40807):svr,0.00022968426310452451,0.015155337775995774,0.9875132658055293,0.004674832997868481,0.06837275040444461,0.8241509218568812,0.0046387536210690875,0.06810839611288089,0.6619166393632757,22.467092037200928,0.5886282920837402,0.15625,291.046875
14,GAS,2~(00.45999 00.54997 16.59807 20.55323 75.08118 73.38137 93.98175 82.00301 26.05171 07.19200):sarima;(01.00100 00.56296 25.62910 17.01376 39.81331 65.98074 05.53230 53.98133 09.13201 22.11114):svr,0.00033802962173264226,0.018385581898124472,0.9816230943322741,0.008987296638087856,0.09480135356674954,0.6619327728868395,0.019620058865012575,0.14007162048399588,-0.42995640183301154,22.733535289764404,0.5252411365509033,0.0,291.046875
15,GAS,"1~(00.87976 07.78638 26.12007 79.72653 65.89068 34.62618 88.09973 54.99753 91.67120 77.63472):arima;(00.99965 77.58906 37.73323 05.20252 05.23142 45.68715 01.46576 82.65977 61.46214 21.84126):svr,(15.89061 34.68591 24.66348 49.60160 24.39038 04.44127 34.46302 39.66868 85.76850 94.96917):svr,(01.01437 58.90686 46.26184 60.99732 49.97531 16.71207 76.32722 20.09996 37.75890 53.77332):rbf",0.0016357643044668606,0.040444583128854975,0.9110720351555575,0.007869136310533051,0.08870815244684702,0.7039936257357804,0.019055141456334464,0.13804036169300074,-0.3887838818826934,42.498955965042114,0.5615420341491699,0.046875,291.109375
