experiment_num,dataset,method,lookback,best_epoch,training_time_sec,peak_memory_mb,peak_python_memory_mb,gpu_memory_mb,mse_train,rmse_train,r2_train,mse_val,rmse_val,r2_val,mse_test,rmse_test,r2_test
5,LAKEERIE,ARIMA_MLP,10,2,0.27776612498564646,0.0,0.072939,0.0,0.002529663493207609,0.050295760191169284,0.9303580853001786,0.002112979917400318,0.045967161293692244,0.9221734119868255,0.0014495833525600638,0.03807339428735063,0.9608285645531071
6,LAKEERIE,ARIMA_MLP,10,13,0.3795449999743141,0.0,0.078789,0.0,0.002528620925567848,0.050285394754022245,0.9303867873021768,0.0021272837330491737,0.046122486197614866,0.9216465649693254,0.0015944513758832848,0.03993058196274235,0.9569138614669391
7,LAKEERIE,ARIMA_MLP,10,8,0.34479691699380055,0.0,0.075573,0.0,0.002539558226262439,0.050394029668825245,0.9300856822089246,0.002090990325782213,0.04572734767928502,0.9229833462760002,0.0015226782492284035,0.03902151008390633,0.9588533542133328
8,LAKEERIE,ARIMA_MLP,10,14,0.41005850001238286,0.0,0.075822,0.0,0.00251630160295594,0.05016275115019052,0.9307259396110914,0.002087936356879335,0.04569394223394754,0.9230958319544736,0.0014845822510637346,0.0385302770696466,0.9598828051450484
9,LAKEERIE,ARIMA_MLP,10,12,0.36606095801107585,0.0,0.075137,0.0,0.0025136397940580496,0.05013621240239483,0.9307992195033425,0.002120079282689196,0.04604431867982407,0.9219119237573622,0.001500580347113045,0.038737324986542955,0.9594504958297116
10,LAKEERIE,ARIMA_MLP,10,9,0.36334887496195734,0.0,0.07549,0.0,0.0025738648582540025,0.050733271708554364,0.9291412168501092,0.002076253063254015,0.04556591997594271,0.9235261582780354,0.0014793856223432277,0.03846278230111841,0.9600232312930911
11,LAKEERIE,ARIMA_MLP,10,5,0.3195775829954073,0.0,0.073729,0.0,0.0025646754883659577,0.05064262521202823,0.9293942012156609,0.0021100248854840514,0.04593500718933275,0.9222822535567898,0.0014308063505297567,0.037826000985165704,0.9613359669881705
12,LAKEERIE,ARIMA_MLP,10,12,0.3900334169738926,0.0,0.075621,0.0,0.002515410963333198,0.05015387286474693,0.9307504590180409,0.0021223324569267176,0.04606877963357308,0.9218289334451205,0.0015398814825884745,0.03924132365999489,0.9583884790174003
13,LAKEERIE,ARIMA_MLP,10,7,0.331916542025283,0.0,0.074341,0.0,0.0025399220822371685,0.05039763964946343,0.9300756652138488,0.0021061212855918877,0.04589249705117262,0.9224260333712945,0.0014895498254422913,0.03859468649234362,0.9597485686289118
14,LAKEERIE,ARIMA_MLP,10,6,0.32299120898824185,0.0,0.073199,0.0,0.002515657367591402,0.05015632928745287,0.9307436754816624,0.002111806994659852,0.045954401254502834,0.9222166138053292,0.0014944252381172715,0.03865779660194398,0.9596168225568162
15,LAKEERIE,ARIMA_MLP,10,2,0.28436304203933105,0.0,0.07185,0.0,0.002604261511208599,0.05103196558245233,0.9283043936450038,0.002084061046649232,0.045651517462722224,0.9232385697865835,0.0014532310806648456,0.03812126808836303,0.9607299936460033
1,Nordic,ARIMA_MLP,10,1,1.3220860419678502,0.0,0.218036,0.0,2.1983144433026502e+29,468861860605301.3,-7.150171921780758e+30,0.0008306519237082358,0.028821032662072258,0.9673639970481867,0.00041970801130927527,0.02048677649873877,0.9707442238196922
2,Nordic,ARIMA_MLP,10,1,1.389673291996587,0.0,0.210956,0.0,2.160210553285159e+29,464780652919757.3,-7.026236346802515e+30,0.0009031375544130367,0.03005224707759865,0.964516063768161,0.0004741101083166565,0.021774069631482686,0.9669521218561807
3,Nordic,ARIMA_MLP,10,6,1.5077673330088146,0.0,0.211962,0.0,2.2076199872831747e+29,469853167200474.94,-7.180438856290126e+30,0.0009024443178169057,0.03004071100718,0.9645433007743629,0.00043213687462365254,0.020787902121754676,0.9698778690361206
4,Nordic,ARIMA_MLP,10,5,1.4388025419902988,0.0,0.212827,0.0,2.2109662319257144e+29,470209127083440.9,-7.191322751703447e+30,0.0009436048337142258,0.030718151534788445,0.9629261195219242,0.0004703801795808104,0.021688249804463485,0.9672121167986742
5,Nordic,ARIMA_MLP,10,5,1.4806525409803726,0.0,0.211617,0.0,2.148538772975529e+29,463523329830929.75,-6.988273062659357e+30,0.0008940148289031907,0.029900080750780437,0.9648744922364162,0.0004325545728521029,0.02079794636141037,0.9698487533519946
6,Nordic,ARIMA_MLP,10,2,1.3167949169874191,0.0,0.210046,0.0,2.1629445194450936e+29,465074673514382.4,-7.035128763504513e+30,0.0009824714994364305,0.0313444014049787,0.9613990627836766,0.0005051373241237626,0.022475260268209632,0.9647893676158718
7,Nordic,ARIMA_MLP,10,6,1.491240540985018,0.0,0.211878,0.0,2.3159797678274613e+29,481246274565056.9,-7.532886643119964e+30,0.0009854892085266198,0.031392502425366155,0.9612804981238423,0.00045978823286117905,0.02144267317433111,0.9679504291829831
8,Nordic,ARIMA_MLP,10,6,1.5179936669883318,0.0,0.212309,0.0,2.143152912689406e+29,462941995577135.56,-6.97075517430185e+30,0.0009195724555045951,0.030324453094896783,0.9638703426601639,0.0004437031447842653,0.021064262265369404,0.9690716413684517
9,Nordic,ARIMA_MLP,10,7,1.5824349590111524,0.0,0.212707,0.0,2.1408765223582423e+29,462696068965173.1,-6.963351055078374e+30,0.0008594601166002895,0.0293165502165635,0.9662321339399135,0.00041252249732955576,0.020310649850006173,0.9712450905724505
10,Nordic,ARIMA_MLP,10,4,1.4492245420115069,0.0,0.212989,0.0,2.160046618050301e+29,464763016821508.8,-7.025703135952337e+30,0.000855329149229349,0.02924601082591178,0.9663944381006141,0.0004273143685920662,0.020671583601457974,0.9702140221551621
11,Nordic,ARIMA_MLP,10,6,1.5803540000342764,0.0,0.210864,0.0,2.1278095541268933e+29,461281861135563.56,-6.920849824358066e+30,0.0008711687522663033,0.02951556796448788,0.9657721060302062,0.0004293067837221063,0.020719719682517578,0.9700751407196591
12,Nordic,ARIMA_MLP,10,3,1.440996958001051,0.0,0.210699,0.0,2.1884206045354585e+29,467805579758884.3,-7.117991517213376e+30,0.000835916174430252,0.028912214969286806,0.9671571666091071,0.0004059515966110111,0.020148240533878165,0.9717031156650026
13,Nordic,ARIMA_MLP,10,2,1.368424792017322,0.0,0.210114,0.0,2.197802162343874e+29,468807227156735.94,-7.148505692029747e+30,0.0008656837428457413,0.029422504020659785,0.9659876099958639,0.0004183830588960173,0.020454414166531813,0.9708365797200023
14,Nordic,ARIMA_MLP,10,4,1.4581935420283116,0.0,0.209387,0.0,2.180419333578617e+29,466949604730383.8,-7.091966822198308e+30,0.0008629140156241001,0.029375398135584478,0.9660964315409675,0.00043152526600830093,0.02077318622667936,0.9699205012572805
15,Nordic,ARIMA_MLP,10,5,1.5205109170055948,0.0,0.210834,0.0,2.1460895029313722e+29,463259053115141.2,-6.980306640043183e+30,0.0008670428465047594,0.029445591291477904,0.9659342113221696,0.00043094380128829297,0.020759185949557196,0.9699610322961144
1,PIGS,ARIMA_MLP,10,47,0.21858862502267584,0.0,0.067223,0.0,0.009003303792032272,0.09488574072025929,0.6835867126215417,0.006515060753290219,0.0807159262679319,0.594221729408092,0.01171252549827602,0.10822442191241319,-0.1762117533772407
2,PIGS,ARIMA_MLP,10,9,0.10927866701968014,0.0,0.056346,0.0,0.012422427229639297,0.1114559429982955,0.5634245908231644,0.0066871410866351155,0.08177494167919117,0.5835040304162127,0.011424729347535556,0.10688652556583339,-0.14731028245813893
3,PIGS,ARIMA_MLP,10,61,0.2519238750101067,0.0,0.057596,0.0,0.008035095571206857,0.0896386946090072,0.717613549113423,0.006183850236989954,0.0786374607740481,0.6148505517008545,0.012617755688965332,0.11232878388447608,-0.26711805620299867
4,PIGS,ARIMA_MLP,10,28,0.15586549998261034,0.0,0.054237,0.0,0.01069060068562323,0.10339536104498707,0.6242881296550254,0.006921009429306632,0.08319260441473528,0.5689379818053049,0.01116313369708591,0.10565573196512298,-0.12103995512894516
5,PIGS,ARIMA_MLP,10,38,0.19276504195295274,0.0,0.057915,0.0,0.008524357024882577,0.09232744459196614,0.7004188805205338,0.0064555563589496845,0.08034647695418688,0.5979278483749685,0.011410515500627407,0.10682001451332708,-0.14588287947860823
6,PIGS,ARIMA_MLP,10,31,0.16891904099611565,0.0,0.053799,0.0,0.01073703713864914,0.10361967544172844,0.6226561608693975,0.006818410244028235,0.08257366556008178,0.5753281785422089,0.010884233672180686,0.10432753074898632,-0.09303186350438364
7,PIGS,ARIMA_MLP,10,38,0.19056737498613074,0.0,0.055849,0.0,0.009952545916372369,0.09976244742573415,0.6502264231080004,0.0066171741095414315,0.08134601471210148,0.5878617916157964,0.011665285972475348,0.10800595341218626,-0.17146779909693644
8,PIGS,ARIMA_MLP,10,59,0.2676052500028163,0.0,0.057786,0.0,0.008294548291526083,0.09107441073938433,0.7084953087372468,0.006227665272969083,0.07891555786389072,0.6121216148269266,0.012136439202764799,0.11016550822632644,-0.21878261324096338
9,PIGS,ARIMA_MLP,10,12,0.11322379199555144,0.0,0.054756,0.0,0.012269096656633982,0.11076595441124489,0.5688132605582865,0.006755201182494849,0.08219003091917443,0.5792650357176085,0.010893134518458096,0.10437018021666004,-0.09392571684182438
10,PIGS,ARIMA_MLP,10,116,0.4053707499988377,0.0,0.055164,0.0,0.004977848550828486,0.07055386985012577,0.8250578387198677,0.0061782849723396255,0.07860206722688422,0.6151971737126378,0.017622469906170345,0.1327496512468878,-0.7697085253069647
11,PIGS,ARIMA_MLP,10,111,0.39822833298239857,0.0,0.060696,0.0,0.004391725020565528,0.0662700914482961,0.84565664081566,0.006227076959206681,0.0789118302867617,0.6121582568399657,0.015077817252923072,0.12279176378293079,-0.5141658279226498
12,PIGS,ARIMA_MLP,10,27,0.1614511669613421,0.0,0.057108,0.0,0.010047048127923605,0.10023496459780691,0.646905225010928,0.006411614568135097,0.0800725581465654,0.6006646799347433,0.011060473840803126,0.10516878738866929,-0.1107305022634979
13,PIGS,ARIMA_MLP,10,58,0.24907041696133092,0.0,0.057537,0.0,0.006928979774048064,0.08324049359565369,0.7564870275258688,0.00653592839631842,0.08084508888187593,0.5929220276217293,0.011745379257978193,0.10837610095393814,-0.17951103996662865
14,PIGS,ARIMA_MLP,10,69,0.27944970899261534,0.0,0.058394,0.0,0.0059314870894373655,0.07701614823812838,0.7915430410475887,0.006201759270784087,0.07875124932840169,0.6137351213102344,0.013115985064081202,0.11452504120969004,-0.3171519491473802
15,PIGS,ARIMA_MLP,10,83,0.3217635409673676,0.049152,0.057512,0.0,0.0051290399019176345,0.07161731565702274,0.8197443500798816,0.005762429385986956,0.07591066714228611,0.6410979545397315,0.012846473740736894,0.11334228575750929,-0.2900867029515459
1,POLLUTION,ARIMA_MLP,10,112,0.3144322499865666,0.049152,0.060636,0.0,0.0009305182257614083,0.030504396826710217,0.8688852637901431,0.011541833229409649,0.10743292432680797,0.7322314495912836,0.008891989818379966,0.0942973478862474,0.1343552291390092
2,POLLUTION,ARIMA_MLP,10,10,0.0830895000253804,0.0,0.05486,0.0,0.0013327931948817118,0.03650744026745386,0.8122026809026576,0.011825949035677985,0.10874717943780421,0.7256400116385306,0.01038751398601623,0.10191915416650704,-0.011235656799097882
3,POLLUTION,ARIMA_MLP,10,17,0.09655808302341029,0.0,0.054665,0.0,0.0011102360826526268,0.033320205321285566,0.8435621064933457,0.01265058988185729,0.11247484110616601,0.7065084855108962,0.014694937414289616,0.12122267698038026,-0.43056795954889027
4,POLLUTION,ARIMA_MLP,10,4,0.0709890829748474,0.0,0.052761,0.0,0.001195478304901857,0.034575689507251435,0.8315510451570624,0.011889604537994522,0.10903946321398744,0.7241632149077126,0.0118632580896817,0.1089185846845326,-0.15490093223906642
5,POLLUTION,ARIMA_MLP,10,37,0.13520775001961738,0.0,0.054348,0.0,0.001072132712927864,0.03274343770785017,0.8489310644910044,0.012319152484913767,0.1109916775479755,0.7141977762471949,0.013293246351650377,0.11529634144954634,-0.29411182728609986
6,POLLUTION,ARIMA_MLP,10,5,0.0715535840135999,0.0,0.054403,0.0,0.001188374621928356,0.034472809893136884,0.8325519901073097,0.012457942128187406,0.11161515187548421,0.7109778803387679,0.011952188419391366,0.1093260646844629,-0.16355839546793716
7,POLLUTION,ARIMA_MLP,10,39,0.1422842500032857,0.0,0.053458,0.0,0.0010603339354865056,0.03256276916182814,0.8505935720582868,0.012269944866278111,0.11076978318240996,0.7153393845557919,0.012769032199341493,0.11300014247487254,-0.24307901584275649
8,POLLUTION,ARIMA_MLP,10,19,0.09897054196335375,0.0,0.053008,0.0,0.0012273763124379627,0.03503393087333996,0.8270564541561238,0.011861987054313962,0.10891274973259082,0.724803935790097,0.011342475110127906,0.10650105684981678,-0.10420214915315862
9,POLLUTION,ARIMA_MLP,10,4,0.07066991698229685,0.0,0.051397,0.0,0.0013885700680768514,0.0372635219494461,0.8043434366523827,0.010995209066495598,0.10485804245023649,0.7449130363732613,0.0073128947967453384,0.08551546524895563,0.28808182758215506
10,POLLUTION,ARIMA_MLP,10,4,0.07123379199765623,0.0,0.051315,0.0,0.0014211146073534223,0.03769767376580977,0.7997577460509682,0.011199081574090686,0.10582571319906466,0.7401832291804296,0.007753417559672515,0.08805349260348799,0.24519646289303731
11,POLLUTION,ARIMA_MLP,10,116,0.30774670897517353,0.0,0.054807,0.0,0.0009492706706345107,0.03081023645859458,0.8662429492231019,0.011075056653698232,0.1052380950687451,0.7430605860515566,0.010653167168626337,0.10321418104420699,-0.037097279797550176
12,POLLUTION,ARIMA_MLP,10,1,0.0649297499912791,0.0,0.048353,0.0,0.0012166125744686198,0.034879973831249064,0.8285731194136233,0.012178427923352874,0.11035591476378996,0.7174625619278654,0.010916415329543502,0.10448165068347409,-0.06272477134794374
13,POLLUTION,ARIMA_MLP,10,22,0.10791370901279151,0.0,0.052704,0.0,0.0011478080897642895,0.03387931654806941,0.8382680201821511,0.012158250426313535,0.11026445676787029,0.7179306763968332,0.01207501549880024,0.10988637540113988,-0.1755157437310495
14,POLLUTION,ARIMA_MLP,10,1,0.06606595800258219,0.0,0.048871,0.0,0.001157998357769164,0.03402937492474941,0.8368321597504292,0.012161722194025712,0.11028019855815327,0.7178501319816464,0.010970002420162394,0.10473777933564561,-0.06794153224481447
15,POLLUTION,ARIMA_MLP,10,161,0.40337437501875684,0.0,0.054297,0.0,0.0009530491830377762,0.03087149466802306,0.8657105376665045,0.011522115726907806,0.10734111852830586,0.7326888922659139,0.011571825167229903,0.10757241824570972,-0.12652962384466515
1,REDWINE,ARIMA_MLP,10,76,0.30062854202697054,0.0,0.069035,0.0,0.002836693947481897,0.05326062286043881,0.8023362364753837,0.012616588393519779,0.11232358787681143,0.36196671399551805,0.018510443044922244,0.13605308906791586,0.4816336454766812
2,REDWINE,ARIMA_MLP,10,50,0.22622000001138076,0.0,0.059665,0.0,0.0031313008769121627,0.05595802781471272,0.7818077214118146,0.011868335972523571,0.10894189264247052,0.39980657498156946,0.01903246295094496,0.13795819276485527,0.4670150026372364
3,REDWINE,ARIMA_MLP,10,42,0.20015745901037008,0.0,0.057943,0.0,0.0035155498582285323,0.05929207247371719,0.7550328556054715,0.012645700548743219,0.11245310377549932,0.36049448366822723,0.017695193265775393,0.13302328091644483,0.504463896217666
4,REDWINE,ARIMA_MLP,10,33,0.17824308294802904,0.0,0.057898,0.0,0.0039034498826121095,0.06247759504504082,0.7280035813480173,0.012909816631676748,0.11362137400892822,0.3471378735431584,0.01818746498035247,0.13486090975650605,0.49067832158279723
5,REDWINE,ARIMA_MLP,10,46,0.2134223339962773,0.0,0.056893,0.0,0.0031752500867954898,0.056349357465684466,0.7787452950837352,0.013061365976139787,0.11428633328679237,0.33947387411449814,0.019894473407824256,0.1410477699498445,0.4428752661107206
6,REDWINE,ARIMA_MLP,10,53,0.23798366700066254,0.0,0.05807,0.0,0.004291798377642294,0.0655118186104026,0.700943057192802,0.013534638948517428,0.11633846719171363,0.315539994342506,0.01844515787746638,0.1358129518030824,0.48346189097984993
7,REDWINE,ARIMA_MLP,10,58,0.2513841249747202,0.0,0.056868,0.0,0.0031157142678180315,0.05581858353467984,0.7828938124287422,0.012759565391414077,0.11295824623025127,0.35473622656546044,0.01717346320765398,0.1310475608611392,0.5190744221579311
8,REDWINE,ARIMA_MLP,10,48,0.22575104201678187,0.0,0.055735,0.0,0.0036175466428683654,0.06014604428279856,0.7479256143265115,0.012100293796203063,0.11000133542918042,0.38807623966107274,0.01778184630840472,0.1333485894503752,0.5020372648449265
9,REDWINE,ARIMA_MLP,10,68,0.2782280409592204,0.0,0.057619,0.0,0.003173951446947171,0.05633783317582574,0.7788357856493846,0.011469792840691134,0.10709711873197679,0.41996129320541,0.01443204897669074,0.12013346318445473,0.5958449725814978
10,REDWINE,ARIMA_MLP,10,64,0.27438254200387746,0.0,0.057423,0.0,0.002980230111898194,0.05459148387704985,0.792334488318661,0.012083150582793929,0.10992338505883964,0.3889431888269601,0.015274260248741449,0.12358907819359059,0.5722596923279744
11,REDWINE,ARIMA_MLP,10,55,0.2476989999995567,0.0,0.057104,0.0,0.0034418432628100957,0.058667224775082856,0.7601688072860986,0.012342586046862617,0.11109719189458668,0.3758232822022133,0.016548837812326796,0.12864228625272017,0.536566428607083
12,REDWINE,ARIMA_MLP,10,50,0.23569674999453127,0.0,0.06028,0.0,0.0033340663491213804,0.057741374672944705,0.7676788139259372,0.01308272493111228,0.11437974003778939,0.33839373075072465,0.019066231289954563,0.13808052465845633,0.4660693542403702
13,REDWINE,ARIMA_MLP,10,42,0.21117774996673688,0.0,0.058446,0.0,0.003688392838446827,0.060732140077942476,0.7429889782604774,0.013344460424071919,0.11551822550607294,0.32515750940242305,0.01965435245452461,0.14019398152033705,0.4495996120869098
14,REDWINE,ARIMA_MLP,10,55,0.2469276249757968,0.0,0.056031,0.0,0.00311572200425536,0.05581865283447246,0.7828932733458003,0.01184958930300611,0.1088558188752724,0.4007546125001755,0.018904674218674485,0.13749426976668694,0.4705935976571095
15,REDWINE,ARIMA_MLP,10,53,0.24167545803356916,0.0,0.056306,0.0,0.003204495564387021,0.05660826409974979,0.7767074400053091,0.012319747532846802,0.11099435811268428,0.3769782483222506,0.020618299277962795,0.14359073534863867,0.4226052500607099
1,SUNSPOT,ARIMA_MLP,10,2,0.14124420896405354,0.0,0.062978,0.0,0.0058749603698354455,0.0766482900646547,0.8324505011520593,0.010538177745897733,0.10265562695681973,0.798248970156134,0.013287378706423892,0.11527089271114323,0.7919350657582875
2,SUNSPOT,ARIMA_MLP,10,65,0.4185996250016615,0.0,0.065651,0.0,0.0035698742543861495,0.059748424702130425,0.8981898422083622,0.010747154544606808,0.10366848385409524,0.7942481566028191,0.017566098106330277,0.13253715745529732,0.7249352842174888
3,SUNSPOT,ARIMA_MLP,10,68,0.464641708007548,0.0,0.064651,0.0,0.0036217282243694643,0.06018079614270207,0.8967110055631673,0.010510965277637759,0.1025229987741178,0.7987699467071493,0.018511426603423465,0.1360567036327996,0.7101325367433448
4,SUNSPOT,ARIMA_MLP,10,29,0.2567008749465458,0.0,0.063932,0.0,0.00449611514310334,0.06705307705917261,0.8717741411742149,0.010773762134496951,0.10379673470055284,0.7937387603114072,0.01556219645426802,0.12474853287421067,0.7563140591192397
5,SUNSPOT,ARIMA_MLP,10,1,0.13588941597845405,0.0,0.057046,0.0,0.006022076597793767,0.07760203990742619,0.8282548557833899,0.011969452846604053,0.10940499461452413,0.7708475320213682,0.014588740201978583,0.12078385737332031,0.7715572546053339
6,SUNSPOT,ARIMA_MLP,10,10,0.17626216600183398,0.0,0.061594,0.0,0.005474972941471144,0.07399306008992428,0.8438578450231793,0.010723774251724544,0.10355565774850037,0.7946957670228354,0.014074538247255998,0.11863615910529132,0.779609060628187
7,SUNSPOT,ARIMA_MLP,10,1,0.13485154102090746,0.0,0.056288,0.0,0.006258074027347593,0.07910798965558152,0.8215243846717604,0.010566374366207732,0.10279287118379238,0.797709152236677,0.012956487978890851,0.11382656974050853,0.7971164306449577
8,SUNSPOT,ARIMA_MLP,10,135,0.7234566659899428,0.0,0.061677,0.0,0.0019496604106700192,0.044154959072226746,0.9443971356115579,0.010371795827246476,0.101842014057296,0.8014343143631395,0.01956923899124414,0.1398900961156441,0.6935684220466235
9,SUNSPOT,ARIMA_MLP,10,83,0.5119668749975972,0.0,0.06337,0.0,0.0031826515101043705,0.05641499366395755,0.9092331467862199,0.01048754905514769,0.10240873524825747,0.7992182449913819,0.017569167118562285,0.13254873488103266,0.7248872270466691
10,SUNSPOT,ARIMA_MLP,10,38,0.3079268329893239,0.0,0.063563,0.0,0.0043310571514590486,0.06581076774707197,0.876481472294752,0.011016347812925193,0.10495879102259702,0.7890945123561739,0.015539976297380322,0.12465944126852295,0.7566620009957998
11,SUNSPOT,ARIMA_MLP,10,77,0.4835949169937521,0.0,0.063109,0.0,0.003885196588994208,0.062331345156303244,0.8891970838213601,0.010405017234088718,0.10200498631973202,0.8007982980418269,0.014322265524289125,0.1196756680544927,0.775729938888332
12,SUNSPOT,ARIMA_MLP,10,36,0.300025790988002,0.0,0.062835,0.0,0.004240189483807276,0.06511673735536261,0.8790729505717301,0.011053746216043714,0.10513679763072353,0.788378528385737,0.016207119271655347,0.12730718468199406,0.7462153160521965
13,SUNSPOT,ARIMA_MLP,10,68,0.4624334169784561,0.0,0.064255,0.0,0.003303389972515715,0.0574751248151382,0.9057897756662104,0.010016572214800021,0.10008282677262878,0.8082349900932323,0.01702991592824919,0.13049872002532895,0.733331275036211
14,SUNSPOT,ARIMA_MLP,10,12,0.18768495798576623,0.0,0.061267,0.0,0.005259994385900483,0.07252581875374095,0.849988873486598,0.01103673665049689,0.10505587394570991,0.7887041726715913,0.014261222914254752,0.1194203622262751,0.7766857953385289
15,SUNSPOT,ARIMA_MLP,10,87,0.5259488750016317,0.0,0.062645,0.0,0.002919329316393273,0.054030818209548456,0.9167428998423193,0.010888996060663238,0.10435035247023959,0.79153263285393,0.01939944235248546,0.13928188091954194,0.6962272404078935
1,B1H,ARIMA_MLP,10,5,0.8001239169971086,0.0,0.138165,0.0,1.36402410794665e+27,36932697003423.0,-3.507354205702286e+28,0.0005472777246924022,0.02339396769879796,0.9781856625711143,0.0010689379880974926,0.03269461711195732,0.9654181199135224
2,B1H,ARIMA_MLP,10,3,0.7521980000310577,0.0,0.129803,0.0,1.315780435500349e+27,36273687922519.664,-3.383303870765189e+28,0.0005474301469209072,0.023397225197037942,0.9781795870636083,0.0010806287444455726,0.032872918100551596,0.9650399049575089
3,B1H,ARIMA_MLP,10,12,0.9497704580426216,0.0,0.133899,0.0,1.3157857234112055e+27,36273760811517.81,-3.383317467721631e+28,0.0005199876372061159,0.022803237428183652,0.9792734378450381,0.0009996969207978759,0.03161798413558138,0.9676581809021648
4,B1H,ARIMA_MLP,10,5,0.8041467079892755,0.0,0.13033,0.0,1.3615740516944215e+27,36899512892373.27,-3.5010543059788152e+28,0.0005366609678960651,0.023165944139966862,0.978608843535196,0.0010505333493618448,0.032411932206547714,0.9660135398694769
5,B1H,ARIMA_MLP,10,6,0.9598541670129634,0.0,0.135648,0.0,1.3083604084228725e+27,36171264954696.74,-3.3642245428962787e+28,0.0005301057260049073,0.02302402497403326,0.9788701336482223,0.0010337619832557644,0.03215216918429866,0.9665561208030998
6,B1H,ARIMA_MLP,10,3,0.7627177920076065,0.0,0.130129,0.0,1.3068251147065545e+27,36150036164664.55,-3.3602767982475258e+28,0.0005677552119202344,0.023827614482365506,0.9773694356429405,0.001070703388506922,0.032721604308268905,0.96536100634291
7,B1H,ARIMA_MLP,10,10,0.8917257499997504,0.0,0.13197,0.0,1.3386504432774134e+27,36587572251755.29,-3.4421101759426544e+28,0.0005373982402862244,0.023181851528431125,0.9785794560634055,0.0010314969616887128,0.032116926404759105,0.9666293979296471
8,B1H,ARIMA_MLP,10,3,0.7529602090362459,0.0,0.131423,0.0,1.3045904153842354e+27,36119114266330.445,-3.3545306519580627e+28,0.0005411761243776197,0.023263192480345852,0.9784288706574614,0.0010512160183710198,0.032422461633426596,0.9659914544182375
9,B1H,ARIMA_MLP,10,3,0.8360834590275772,0.0,0.131296,0.0,1.315646013849712e+27,36271834994244.67,-3.3829582285298703e+28,0.0005338575882135215,0.02310535843075198,0.9787205854672665,0.001040829988396626,0.03226189685056702,0.9663274593569228
10,B1H,ARIMA_MLP,10,1,0.768899540998973,0.0,0.129789,0.0,1.3095358025337938e+27,36187508929654.08,-3.3672468673950027e+28,0.0005863129380530546,0.024213899687019737,0.9766297298564466,0.0011458819967376818,0.03385087881780445,0.9629288562613776
11,B1H,ARIMA_MLP,10,7,0.9588900830131024,0.0,0.132981,0.0,1.303370236047445e+27,36102219267621.83,-3.3513931699270116e+28,0.0005269125772380532,0.02295457638986294,0.9789974116672572,0.0010241830117778009,0.032002859431272714,0.9668660160885993
12,B1H,ARIMA_MLP,10,6,0.8701809580088593,0.0,0.135514,0.0,1.3154941558104132e+27,36269741601097.92,-3.38256775160963e+28,0.0005355688037902066,0.023142359512163115,0.9786523768917679,0.0010217703901959974,0.03196514336266924,0.9669440683153561
13,B1H,ARIMA_MLP,10,4,0.7991803750046529,0.0,0.131544,0.0,1.3369906640350164e+27,36564882934791.63,-3.4378423380998744e+28,0.0005341650349711679,0.02311201062156142,0.978708330725277,0.0010280629716168212,0.032063421084108,0.9667404930859673
14,B1H,ARIMA_MLP,10,4,0.8041767919785343,0.0,0.132092,0.0,1.3144485527208994e+27,36255324474081.04,-3.3798791624768307e+28,0.0005372064045394184,0.02317771353130887,0.9785871025827556,0.001069759867803667,0.03270718373390878,0.9653915307701287
15,B1H,ARIMA_MLP,10,6,0.8716757500078529,0.0,0.130432,0.0,1.3165018716253832e+27,36283630904657.04,-3.3851589201096567e+28,0.0005318854026470388,0.02306264084286617,0.978799196233754,0.001054128204943822,0.03246734058933411,0.9658972404526274
1,CARSALES,SARIMA_SVR,10,1,0.0012925000046379864,0.098304,0.025531,0.0,0.006029354910981003,0.07764892086166429,0.8452250112472475,0.01988062488220216,0.14099866978876843,0.3759180902716751,0.026212491403056953,0.16190272203720651,0.07227342377451251
2,CARSALES,SARIMA_SVR,10,1,0.0009352919878438115,0.0,0.013443,0.0,0.006029354910981003,0.07764892086166429,0.8452250112472475,0.01988062488220216,0.14099866978876843,0.3759180902716751,0.026212491403056953,0.16190272203720651,0.07227342377451251
3,CARSALES,SARIMA_SVR,10,1,0.0008802079828456044,0.0,0.013443,0.0,0.006029354910981003,0.07764892086166429,0.8452250112472475,0.01988062488220216,0.14099866978876843,0.3759180902716751,0.026212491403056953,0.16190272203720651,0.07227342377451251
4,CARSALES,SARIMA_SVR,10,1,0.0008490000036545098,0.0,0.013397,0.0,0.006029354910981003,0.07764892086166429,0.8452250112472475,0.01988062488220216,0.14099866978876843,0.3759180902716751,0.026212491403056953,0.16190272203720651,0.07227342377451251
5,CARSALES,SARIMA_SVR,10,1,0.0008412089664489031,0.0,0.013443,0.0,0.006029354910981003,0.07764892086166429,0.8452250112472475,0.01988062488220216,0.14099866978876843,0.3759180902716751,0.026212491403056953,0.16190272203720651,0.07227342377451251
6,CARSALES,SARIMA_SVR,10,1,0.0008337089675478637,0.0,0.013213,0.0,0.006029354910981003,0.07764892086166429,0.8452250112472475,0.01988062488220216,0.14099866978876843,0.3759180902716751,0.026212491403056953,0.16190272203720651,0.07227342377451251
7,CARSALES,SARIMA_SVR,10,1,0.0008141660364344716,0.0,0.013397,0.0,0.006029354910981003,0.07764892086166429,0.8452250112472475,0.01988062488220216,0.14099866978876843,0.3759180902716751,0.026212491403056953,0.16190272203720651,0.07227342377451251
8,CARSALES,SARIMA_SVR,10,1,0.0008220000308938324,0.0,0.013213,0.0,0.006029354910981003,0.07764892086166429,0.8452250112472475,0.01988062488220216,0.14099866978876843,0.3759180902716751,0.026212491403056953,0.16190272203720651,0.07227342377451251
